gene,condition,k562_logfc_r,k562_donor_corr_mean,n_degs_mash
TMEM161A,Stim48hr,0.2885712852780757,,19.0
KDM4C,Stim48hr,0.2884475291834821,,7.0
CRTAP,Stim48hr,0.2883737922904018,,28.0
DUS1L,Stim48hr,0.2883359369606786,,6.0
ZHX3,Stim48hr,0.2881317141801788,0.4398710620832786,76.0
CISD3,Stim48hr,0.2878248991718412,,6.0
LRRC8C,Stim48hr,0.2877878665405081,,6.0
JPT1,Stim48hr,0.287633429282612,,9.0
TRIM14,Stim48hr,0.2876188375671764,,21.0
SRI,Stim48hr,0.287402282954539,,19.0
GTPBP2,Stim48hr,0.2872953373414201,,7.0
TM7SF2,Stim48hr,0.2872740340901634,,5.0
PRKRA,Stim48hr,0.2872479384759707,0.6880759495698553,70.0
DNAJC7,Stim48hr,0.2871838779523587,,8.0
ERF,Stim48hr,0.2870183023850028,,8.0
TMEM243,Stim48hr,0.2870007505883296,,11.0
CSK,Stim48hr,0.2868634429252816,0.3697705620722757,184.0
NUCKS1,Stim48hr,0.2866743412796459,,14.0
TPM4,Stim48hr,0.286562533370562,,10.0
PDCD5,Stim48hr,0.2865171178737736,0.6306650689315324,122.0
TMEM250,Stim48hr,0.2858958639360802,,8.0
RSBN1L,Stim48hr,0.2858501278616457,0.6299222424048232,87.0
NDUFA9,Stim48hr,0.2857291724372783,0.4542936962206807,72.0
PYCR2,Stim48hr,0.2851466270535318,,4.0
SHLD1,Stim48hr,0.2850019116191749,0.7646463894285515,313.0
EFCAB11,Stim48hr,0.2847510343472276,,10.0
LGALS1,Stim48hr,0.284401251171539,,9.0
CLU,Stim48hr,0.2843348932230182,,5.0
IPO8,Stim48hr,0.2841600864537706,,11.0
FEZ2,Stim48hr,0.2841038488378695,,7.0
HDAC2,Stim48hr,0.2839657484248651,,19.0
TES,Stim48hr,0.2838397037034508,,9.0
TFCP2,Stim48hr,0.2838244774112153,,7.0
CDKAL1,Stim48hr,0.2836956287874264,,35.0
COMMD1,Stim48hr,0.2835535961898632,,38.0
B4GALT5,Stim48hr,0.283422706663082,,40.0
SIRT6,Stim48hr,0.2833019444915202,,50.0
PPP1R37,Stim48hr,0.2832816414114287,,14.0
ENO2,Stim48hr,0.2831498433622157,,11.0
DCP1A,Stim48hr,0.2831140823248104,,32.0
PRR14L,Stim48hr,0.2828599485239942,,13.0
UBXN4,Stim48hr,0.2828550364043405,,6.0
BIVM,Stim48hr,0.2828163130796611,,23.0
ZNF326,Stim48hr,0.2827757938356396,,26.0
UBXN6,Stim48hr,0.2827551644412629,0.012464370388931,115.0
RIPK1,Stim48hr,0.2826455301746764,0.5960549764332286,116.0
RYK,Stim48hr,0.2824373036015778,,23.0
GNAI3,Stim48hr,0.2822165838492356,,22.0
CUL4A,Stim48hr,0.2821532941744583,-0.1803843128903433,45.0
KTN1,Stim48hr,0.2818581890573186,,26.0
TMEM50B,Stim48hr,0.2818488530693027,,12.0
PPP1CB,Stim48hr,0.2818064706037789,,14.0
MYH9,Stim48hr,0.281736839834396,,21.0
ZNF687,Stim48hr,0.2814288315316094,,58.0
RAB11A,Stim48hr,0.2813595959232411,,7.0
ATP2A2,Stim48hr,0.2809681179100403,0.5333062143261958,888.0
CISD2,Stim48hr,0.2806066494811387,,15.0
MKNK2,Stim48hr,0.2802626158042985,,6.0
ZNF544,Stim48hr,0.2800802597688078,,7.0
PIGV,Stim48hr,0.2799437764344332,,15.0
CITED2,Stim48hr,0.279916861186786,,29.0
FLII,Stim48hr,0.2797228082206591,,18.0
NF2,Stim48hr,0.2793104412273726,,6.0
TBC1D10A,Stim48hr,0.2790283959073405,,19.0
GSKIP,Stim48hr,0.2786604264614002,,20.0
SEL1L3,Stim48hr,0.278536260427847,,3.0
SUMF2,Stim48hr,0.2777878942502804,,14.0
EMC9,Stim48hr,0.2777790007369944,,70.0
BRI3BP,Stim48hr,0.277678458879532,,26.0
CCNG1,Stim48hr,0.2776782994642524,,9.0
DENND2D,Stim48hr,0.277622836137548,,39.0
ILVBL,Stim48hr,0.2775632816276704,,25.0
CCDC167,Stim48hr,0.2772813164228404,,4.0
CBFB,Stim48hr,0.2768240985645902,0.346011367143873,264.0
GRB2,Stim48hr,0.2765589447864984,,5.0
ELOA,Stim48hr,0.2765412154761589,,22.0
ZNF337,Stim48hr,0.2761204205666545,,8.0
GRK2,Stim48hr,0.2756998625677563,,6.0
PCNX3,Stim48hr,0.2755220326684088,0.4681279245510518,87.0
TSTA3,Stim48hr,0.2754888653977833,,12.0
CNNM3,Stim48hr,0.2754257089856913,,43.0
YES1,Stim48hr,0.2752099205486457,,21.0
CISD1,Stim48hr,0.2749177486464303,,24.0
PPME1,Stim48hr,0.2747334879718818,,23.0
PAPSS1,Stim48hr,0.2746708943534213,,16.0
ACTR2,Stim48hr,0.2744604485184657,0.4308878697436192,170.0
TADA2A,Stim48hr,0.2744571351465424,0.2272120531163487,74.0
SFXN1,Stim48hr,0.2743211997448519,0.5296028268718528,125.0
BICD2,Stim48hr,0.274279699989866,,8.0
SAAL1,Stim48hr,0.2738937217534044,,22.0
PLAA,Stim48hr,0.2738923593493387,,11.0
ZBTB26,Stim48hr,0.2737341023431152,,8.0
NADK,Stim48hr,0.2731474693531902,,9.0
SWSAP1,Stim48hr,0.2729651489718343,,8.0
ENOPH1,Stim48hr,0.2725118455542702,,8.0
NOMO1,Stim48hr,0.2724785087250926,,17.0
SKIL,Stim48hr,0.2721088826846836,,3.0
DOLK,Stim48hr,0.2720578872842454,,14.0
SPRYD3,Stim48hr,0.2720463733202856,,4.0
RNF216,Stim48hr,0.2719704219676698,,10.0
SHOC2,Stim48hr,0.2712780219726878,0.6363932017405958,196.0
CDK6,Stim48hr,0.2712020173754186,,4.0
SEC23A,Stim48hr,0.2707911643453241,,22.0
CSNK1D,Stim48hr,0.2706574612534619,,21.0
PDLIM2,Stim48hr,0.2704349349694139,0.1916207996816162,64.0
ASPM,Stim48hr,0.2703358263305172,,16.0
DNAJC13,Stim48hr,0.2696401620313957,,6.0
PYCR3,Stim48hr,0.2695867549223668,,4.0
IDH3A,Stim48hr,0.2695654505402453,,33.0
SH3GL1,Stim48hr,0.2694595933530484,0.4044679599587628,56.0
MON1A,Stim48hr,0.2694541557563058,,33.0
ARID3A,Stim48hr,0.269418106281439,,17.0
NDUFS3,Stim48hr,0.2693828816210994,,22.0
APBB3,Stim48hr,0.2691329962098407,,9.0
SMS,Stim48hr,0.2689656670562836,0.7930050355056517,60.0
ALKBH8,Stim48hr,0.2687805481747471,,33.0
CEP164,Stim48hr,0.2687804110757937,,7.0
MFSD6,Stim48hr,0.2686428201911642,0.3821829870894015,20.0
BRD1,Stim48hr,0.2682528946486616,0.4993267211816379,90.0
BICD1,Stim48hr,0.2682415319408146,,11.0
POLE4,Stim48hr,0.2681579205301895,,35.0
GNA13,Stim48hr,0.2681385973473518,0.5282456624025352,68.0
CMTM6,Stim48hr,0.2675327031951027,,16.0
DHX30,Stim48hr,0.2675092870750554,0.3499366173300304,61.0
C11orf58,Stim48hr,0.2671604823293154,,17.0
PHF6,Stim48hr,0.2671417674178891,0.756211107824647,44.0
ERAP1,Stim48hr,0.2667034029433822,,3.0
RAB21,Stim48hr,0.2667027299217559,0.5472044295111921,113.0
CCDC47,Stim48hr,0.2660193696805273,,27.0
MSI2,Stim48hr,0.2654554136063982,,50.0
SFT2D3,Stim48hr,0.2654350417010102,,37.0
MIDN,Stim48hr,0.2648998452130376,,18.0
CALM1,Stim48hr,0.2645629448940012,,7.0
MTMR9,Stim48hr,0.2645354192655688,,20.0
KNSTRN,Stim48hr,0.2644619672846514,,6.0
ALKBH7,Stim48hr,0.2641231076229772,,10.0
ZMAT3,Stim48hr,0.2640909419920211,,7.0
ATRX,Stim48hr,0.2638108046503939,0.3927445038359184,236.0
NUCB2,Stim48hr,0.2637459576232155,,11.0
NAPEPLD,Stim48hr,0.2634961617397048,,5.0
REL,Stim48hr,0.2622987428393372,,19.0
AEN,Stim48hr,0.2622785032030945,,5.0
FAM120A,Stim48hr,0.2621460428702095,,40.0
ZNF414,Stim48hr,0.2620940922146734,,26.0
RHOT2,Stim48hr,0.2620700195089122,,8.0
ZNF512B,Stim48hr,0.2620254695215576,,34.0
AK3,Stim48hr,0.2616616028321347,0.0332181503845644,138.0
TGFBRAP1,Stim48hr,0.2616513863145442,0.0307918898815223,23.0
HTRA2,Stim48hr,0.2615816454819625,,23.0
PPP4C,Stim48hr,0.2615594223467852,0.2529412977969506,30.0
ACAT1,Stim48hr,0.26155687851774,,12.0
SERINC3,Stim48hr,0.2609772695813069,,7.0
JRK,Stim48hr,0.2607587769558033,,17.0
UBLCP1,Stim48hr,0.260699361394933,,23.0
SPIN1,Stim48hr,0.2604919238557662,,5.0
GPATCH11,Stim48hr,0.2602332070778834,,10.0
FUNDC2,Stim48hr,0.2601933616662295,,36.0
MINDY3,Stim48hr,0.2600987912990638,,3.0
ETFB,Stim48hr,0.2600015515510132,,17.0
GPI,Stim48hr,0.259168829580493,0.6269573792789501,378.0
TBC1D7,Stim48hr,0.2586889345841313,,6.0
TMEM14B,Stim48hr,0.2586236668013014,,13.0
POLH,Stim48hr,0.258595474697203,,5.0
MKNK1,Stim48hr,0.2581255136832272,,5.0
TRMT2B,Stim48hr,0.257440034501486,,7.0
RAB5IF,Stim48hr,0.2571042232583719,,15.0
PRKCI,Stim48hr,0.2567780315658566,,3.0
SNAPIN,Stim48hr,0.2567414172510395,,9.0
IP6K2,Stim48hr,0.2566475548685355,,11.0
FAM117A,Stim48hr,0.2566399949293783,,7.0
C11orf49,Stim48hr,0.2565627299593284,,11.0
FAM189B,Stim48hr,0.2563938343003108,,15.0
VHL,Stim48hr,0.2561614962066674,0.6579362978477761,181.0
WDR54,Stim48hr,0.2559432347211919,0.0087068748008339,99.0
STAMBP,Stim48hr,0.2554554803453071,,11.0
UBE2N,Stim48hr,0.2550711137215475,0.1260531575461189,32.0
LARS2,Stim48hr,0.2549492810244412,0.4391594974204867,200.0
TMEM126A,Stim48hr,0.2546816145353122,,12.0
FLI1,Stim48hr,0.2546553400155078,0.6257778023012169,80.0
ZNF622,Stim48hr,0.2544906336298222,0.4748148118348267,36.0
RARA,Stim48hr,0.254271366629836,,19.0
R3HCC1,Stim48hr,0.2533960180504627,,26.0
LIMK2,Stim48hr,0.2530815154030535,,18.0
ATF2,Stim48hr,0.2530027578300721,,16.0
ZNF543,Stim48hr,0.2529508043442522,,6.0
SDCCAG8,Stim48hr,0.2527403815652981,,23.0
NECAP2,Stim48hr,0.2527015087423734,,16.0
CIAO1,Stim48hr,0.252651090267501,,26.0
SFXN4,Stim48hr,0.2526423655922568,,21.0
ZMYM3,Stim48hr,0.2523823001464139,,27.0
MTCH2,Stim48hr,0.2523223674021963,0.5033078191661811,89.0
MRS2,Stim48hr,0.2523202998743078,,39.0
SLC35A3,Stim48hr,0.2523085091347007,,8.0
MAPK3,Stim48hr,0.252079945237292,,7.0
SLC16A1,Stim48hr,0.2519983636472525,0.5247953324361995,31.0
TARSL2,Stim48hr,0.2518617891992926,,12.0
CD3D,Stim48hr,0.2518156284294959,0.7247564260978901,526.0
NDUFB6,Stim48hr,0.251645983912621,0.5663591169705603,45.0
PTPN2,Stim48hr,0.2514553713646236,0.4894462225932047,80.0
CWC27,Stim48hr,0.2511324215599464,0.7922562997930619,137.0
MPV17,Stim48hr,0.2509699473394957,,5.0
JMJD6,Stim48hr,0.2508366527394395,,7.0
TM9SF3,Stim48hr,0.2507806539551535,0.1385736802178834,52.0
ADIPOR2,Stim48hr,0.2505970086916956,,8.0
SELENOI,Stim48hr,0.2505686387097972,,24.0
CHP1,Stim48hr,0.2504175909325519,,18.0
TAX1BP1,Stim48hr,0.2502758886067191,,25.0
MIF4GD,Stim48hr,0.2499675123940176,,23.0
MTPN,Stim48hr,0.2499385874735591,,9.0
BATF,Stim48hr,0.2499382607155891,0.5016146443904903,147.0
MYO1D,Stim48hr,0.2499177845944471,,4.0
RNF214,Stim48hr,0.2498841447815463,,49.0
TCTA,Stim48hr,0.2491380708482286,,16.0
EEF1AKMT1,Stim48hr,0.248878825666204,,7.0
CASP6,Stim48hr,0.2483445272452784,,10.0
ZNF182,Stim48hr,0.2481866042781464,,3.0
ZNF691,Stim48hr,0.2481534340076387,,14.0
MAP2K3,Stim48hr,0.248153152640213,,12.0
TRAPPC6A,Stim48hr,0.2479831740656135,,12.0
GADD45GIP1,Stim48hr,0.2477368380588762,0.6165550120367892,90.0
ZNF552,Stim48hr,0.2476887217194119,,4.0
TSC22D4,Stim48hr,0.2471869031894466,,12.0
TMC6,Stim48hr,0.2470778525262808,,5.0
NIN,Stim48hr,0.2470047477310543,,12.0
CDKN2C,Stim48hr,0.24679909557561,,11.0
HIPK2,Stim48hr,0.2467231219043992,,9.0
CORO1B,Stim48hr,0.2466431662737488,,13.0
SLC4A7,Stim48hr,0.246608119183251,-0.0172964628230412,100.0
NUDT16L1,Stim48hr,0.2465585953730687,,19.0
SELENOH,Stim48hr,0.2465435808980173,,13.0
ALDH9A1,Stim48hr,0.2463104712907747,,8.0
TFB2M,Stim48hr,0.2461871009269781,,8.0
USP13,Stim48hr,0.246112888364859,,24.0
MTFP1,Stim48hr,0.2460634958209322,,10.0
MFF,Stim48hr,0.245496576901593,,28.0
KIAA2013,Stim48hr,0.2447646787525955,,4.0
DNAJC1,Stim48hr,0.2447224036606808,,5.0
SLC35B2,Stim48hr,0.2447221896780686,,16.0
SAFB,Stim48hr,0.2445909519143007,,21.0
UBE2L3,Stim48hr,0.244437976184661,0.4309950732137584,846.0
RLF,Stim48hr,0.2442875167040325,,22.0
EXOC6,Stim48hr,0.2441078172846571,,25.0
GAB2,Stim48hr,0.2440223823329186,0.5894225284418216,25.0
TSSC4,Stim48hr,0.2438007957769876,,10.0
DNM1L,Stim48hr,0.2436178387451301,,10.0
PEX19,Stim48hr,0.2435561540860749,,17.0
HINT3,Stim48hr,0.2434187564196546,,5.0
TMPO,Stim48hr,0.2433382310442788,,6.0
SFT2D1,Stim48hr,0.243233102817732,,18.0
CNOT6,Stim48hr,0.2432319703114087,,12.0
OCIAD1,Stim48hr,0.243157279270151,,7.0
FCHO1,Stim48hr,0.243104787915196,0.3618363621688349,39.0
MSL1,Stim48hr,0.2430397521162741,,30.0
ANKRD27,Stim48hr,0.2430271620996415,,21.0
THAP3,Stim48hr,0.2429877164948888,,13.0
ARMC10,Stim48hr,0.24298602726442,,3.0
ATP5MC1,Stim48hr,0.242746585379164,,32.0
STAM,Stim48hr,0.242704183236583,,15.0
VKORC1L1,Stim48hr,0.2425944701467343,,6.0
THOP1,Stim48hr,0.242551928739771,,22.0
LEMD3,Stim48hr,0.242309742189929,,9.0
SCLT1,Stim48hr,0.2420621829050853,,16.0
SKA1,Stim48hr,0.2419975739166459,,11.0
EHBP1,Stim48hr,0.2419071277036575,,12.0
FUT8,Stim48hr,0.2417672846679917,,3.0
ANKRD40,Stim48hr,0.2415807662366896,,35.0
ICK,Stim48hr,0.2415147965605528,,57.0
PLEKHB2,Stim48hr,0.2414961329951316,,7.0
SHCBP1,Stim48hr,0.2414812644057331,,18.0
AP3D1,Stim48hr,0.2414110431007725,,12.0
PCM1,Stim48hr,0.2411005384553345,,17.0
DAG1,Stim48hr,0.2409591607501728,,15.0
ADAM9,Stim48hr,0.2408789097901839,,10.0
RRAGC,Stim48hr,0.2407541024690578,0.6044544250986315,243.0
GRHPR,Stim48hr,0.2407335147631421,,13.0
SLC25A51,Stim48hr,0.2406473626601862,0.8244455589754748,91.0
DDB2,Stim48hr,0.2404386499998964,,19.0
AKAP9,Stim48hr,0.2404201652976978,,4.0
RBAK,Stim48hr,0.2402423503437579,,8.0
HIRIP3,Stim48hr,0.2402103259159446,0.6853121993001992,126.0
DOK4,Stim48hr,0.2401653513553255,,11.0
ANKRD11,Stim48hr,0.240160429315796,,75.0
ILKAP,Stim48hr,0.2400755963146033,,16.0
DHCR7,Stim48hr,0.2399068968821405,,17.0
PEAK1,Stim48hr,0.2397846012489989,,30.0
ROCK2,Stim48hr,0.2396939766591575,,9.0
AP3B1,Stim48hr,0.2393736784421671,,5.0
COP1,Stim48hr,0.2392384946412423,0.0965381391531997,74.0
CTSC,Stim48hr,0.2389998024406447,,22.0
PCNX4,Stim48hr,0.238781821372976,,25.0
SMYD3,Stim48hr,0.2387681236956952,,27.0
MT1X,Stim48hr,0.2387357019231667,,6.0
SCAF11,Stim48hr,0.238648362940323,,26.0
STK25,Stim48hr,0.2386103335566791,,20.0
APH1A,Stim48hr,0.2385789102838129,,12.0
SLC2A1,Stim48hr,0.2385237449965457,,80.0
RAB8B,Stim48hr,0.2383534125004633,,5.0
GSTK1,Stim48hr,0.2379000481066309,,5.0
DEK,Stim48hr,0.2377403696595846,-0.0410757437491497,79.0
LIME1,Stim48hr,0.237689780839392,,4.0
PXN,Stim48hr,0.2373056034747157,,6.0
AHCYL1,Stim48hr,0.2367546682127487,,7.0
DNAJC3,Stim48hr,0.2366558061295021,0.4791766342689001,69.0
TMEM9,Stim48hr,0.2364914188009155,,19.0
FUCA1,Stim48hr,0.2364482895535472,,5.0
DENND5A,Stim48hr,0.2364245288312876,,7.0
SMIM13,Stim48hr,0.2361688767775162,,12.0
AGGF1,Stim48hr,0.2361209424125344,,12.0
MYD88,Stim48hr,0.2360716002625268,,6.0
NDUFAF8,Stim48hr,0.2359600534947885,,6.0
HYAL2,Stim48hr,0.2357876078098153,,9.0
ZNF486,Stim48hr,0.2351575409628659,,16.0
PAIP2,Stim48hr,0.2350994302584486,,35.0
IKBKE,Stim48hr,0.2350798469149086,,14.0
VRK1,Stim48hr,0.2348532797436132,,8.0
MBD2,Stim48hr,0.2345652608982131,-0.0763049939789681,81.0
SGSH,Stim48hr,0.2344781613972855,,24.0
KIAA0100,Stim48hr,0.2344731682270403,,8.0
ECPAS,Stim48hr,0.2343201161493609,,23.0
MRRF,Stim48hr,0.2341674921731222,0.5284849360333397,91.0
AKAP1,Stim48hr,0.234118968211769,,23.0
HPRT1,Stim48hr,0.2337378744872693,,14.0
REEP5,Stim48hr,0.2334955727609665,,15.0
TRADD,Stim48hr,0.2334862463341038,,15.0
LRRC20,Stim48hr,0.2334430549030057,,9.0
TRIM5,Stim48hr,0.2332713990059108,,8.0
DVL2,Stim48hr,0.232925494937675,,6.0
PIBF1,Stim48hr,0.2325363245467876,0.676818683002259,74.0
DPM3,Stim48hr,0.2323139681063999,,19.0
KIF18A,Stim48hr,0.2319981803025355,,5.0
SLC41A3,Stim48hr,0.2319316268418018,,20.0
HUWE1,Stim48hr,0.2319182785512387,,25.0
OTUD7B,Stim48hr,0.2313250278049047,,17.0
ATG5,Stim48hr,0.2312655182934804,,9.0
OTUD5,Stim48hr,0.2312640578376363,,21.0
CAMK1,Stim48hr,0.2306484804151093,0.2271987417477749,30.0
RABAC1,Stim48hr,0.2306262959700653,,9.0
CLN6,Stim48hr,0.2306121415156096,,9.0
RBM12B,Stim48hr,0.2304024361669205,,12.0
B4GALT7,Stim48hr,0.2303685039797737,,21.0
HSPB1,Stim48hr,0.229990376375714,,12.0
TCF12,Stim48hr,0.2296562764278155,,5.0
AIMP1,Stim48hr,0.2296205602111157,,32.0
IDH3G,Stim48hr,0.2295443331097226,,23.0
SCAPER,Stim48hr,0.2295069469150554,0.7709493300461814,46.0
GALC,Stim48hr,0.2294975302651812,,11.0
SMAD4,Stim48hr,0.2292641538636431,0.832861359381588,71.0
TSPAN32,Stim48hr,0.2291915948080097,,9.0
SLC2A3,Stim48hr,0.2291261211984953,,15.0
ABCD3,Stim48hr,0.2291174679819195,,19.0
SRSF4,Stim48hr,0.2288881503196304,,21.0
YME1L1,Stim48hr,0.2286667456408572,0.3437218415148435,32.0
OGT,Stim48hr,0.2285007107960239,,25.0
TIMM8A,Stim48hr,0.2279599448497858,,6.0
FBXO9,Stim48hr,0.227392483912931,,6.0
DHX34,Stim48hr,0.2270733179666133,,19.0
NUB1,Stim48hr,0.2268330149325528,,8.0
BAD,Stim48hr,0.226807469911428,,15.0
MATK,Stim48hr,0.2266781457207818,,18.0
UPF3A,Stim48hr,0.2258700099283922,,12.0
CCNE1,Stim48hr,0.2258412928109366,,8.0
BABAM1,Stim48hr,0.2256690209243325,,6.0
DHRS3,Stim48hr,0.2254546198609202,,6.0
DDX39B,Stim48hr,0.2253452817245287,0.3486088913303855,21.0
JMJD8,Stim48hr,0.2248537740572907,,7.0
NTAN1,Stim48hr,0.2248331555679935,,3.0
PHF14,Stim48hr,0.224813575972286,,14.0
CHID1,Stim48hr,0.2243968456868147,,15.0
RAD54L,Stim48hr,0.2242745184619194,,6.0
DIDO1,Stim48hr,0.2241389592092761,,13.0
FEM1B,Stim48hr,0.2240578590473724,,7.0
TADA3,Stim48hr,0.2239007222857082,0.4426969938827277,73.0
ZBTB7A,Stim48hr,0.2237065734193544,0.1208922532912556,187.0
TMEM161B,Stim48hr,0.2237014077450729,,13.0
CYB5A,Stim48hr,0.2233982792288527,,12.0
NAMPT,Stim48hr,0.223052370615233,,10.0
PTEN,Stim48hr,0.2229954785322991,0.5815179343017379,518.0
MGRN1,Stim48hr,0.2229845887803442,,8.0
FAM3C,Stim48hr,0.2225657341641846,,45.0
NDUFV2,Stim48hr,0.2224315732326801,,41.0
LZTR1,Stim48hr,0.2220885516235592,,10.0
TXNIP,Stim48hr,0.2218911772031963,0.3478449530268217,78.0
TGFB1,Stim48hr,0.2217339272824908,,9.0
RBM45,Stim48hr,0.2215229319484087,,9.0
MAGED2,Stim48hr,0.2214088545182073,,11.0
ZNF706,Stim48hr,0.2213177451715357,,35.0
YWHAE,Stim48hr,0.2213026438473418,,7.0
FAM136A,Stim48hr,0.221159332025613,0.3941119223703932,22.0
ZNF620,Stim48hr,0.2208931954187652,,4.0
ECI2,Stim48hr,0.2206851438667337,,14.0
BET1L,Stim48hr,0.2205699235102449,,11.0
SPAG5,Stim48hr,0.220448858249522,,14.0
XPNPEP1,Stim48hr,0.220413785916012,,29.0
MTFR1L,Stim48hr,0.2203118644544004,,7.0
ZDHHC12,Stim48hr,0.2202783600489679,,7.0
XPO4,Stim48hr,0.220200175222736,,11.0
CENPF,Stim48hr,0.2200888144342661,,9.0
FOXRED1,Stim48hr,0.2200776099406982,0.4859876741573789,15.0
DLGAP5,Stim48hr,0.2192781820657603,,17.0
DDA1,Stim48hr,0.2192460356288754,0.7467300193650805,115.0
ARID3B,Stim48hr,0.2191553291835367,,27.0
JKAMP,Stim48hr,0.2191457093096222,,10.0
ACOT13,Stim48hr,0.2190820366804877,,4.0
PLEC,Stim48hr,0.219036933506984,0.4840084519234768,26.0
UNC119,Stim48hr,0.2188990897422791,,8.0
TRIM56,Stim48hr,0.2188235076112428,,6.0
TMEM50A,Stim48hr,0.2186230345920801,,6.0
SLC25A37,Stim48hr,0.2185988773657213,,27.0
KIF15,Stim48hr,0.218247551936836,,12.0
HNRNPA0,Stim48hr,0.2178897515403735,,9.0
TRAP1,Stim48hr,0.2176606096234323,,7.0
CIR1,Stim48hr,0.2175671349422828,,26.0
TRMT61B,Stim48hr,0.2173188525315579,,9.0
FARP2,Stim48hr,0.2172413816017626,,4.0
FNIP1,Stim48hr,0.2171685629110193,,10.0
PARP12,Stim48hr,0.217139273468868,,9.0
TMBIM4,Stim48hr,0.2168663572916189,,5.0
HDAC8,Stim48hr,0.2167718430287993,,17.0
TNIP2,Stim48hr,0.2165955045096839,,6.0
CAT,Stim48hr,0.2165586049838835,,4.0
PXMP4,Stim48hr,0.2162946395769578,-0.0439580095997493,88.0
NDUFC2,Stim48hr,0.2154085732000313,,7.0
GCLC,Stim48hr,0.2150707917205083,,13.0
FRYL,Stim48hr,0.2150192241407507,,13.0
GTPBP1,Stim48hr,0.2143073812472623,,4.0
TRMT6,Stim48hr,0.2142688521513547,,42.0
KLHL17,Stim48hr,0.2139538164779935,,7.0
SNX10,Stim48hr,0.2139073600825284,,12.0
IFT20,Stim48hr,0.213679763792608,,8.0
MSH6,Stim48hr,0.2135361476542419,,11.0
ZNF496,Stim48hr,0.2135251345764179,,6.0
MAPK1IP1L,Stim48hr,0.2133813682409851,,5.0
CMSS1,Stim48hr,0.2133719074721566,,6.0
TP53BP1,Stim48hr,0.2125852915779364,,13.0
HNRNPAB,Stim48hr,0.2123520850541436,,20.0
NIPBL,Stim48hr,0.2123309644635555,0.3626654796267205,201.0
UBE3C,Stim48hr,0.2122789033933261,,21.0
C6orf120,Stim48hr,0.2121483511008656,0.2523636310387073,42.0
DHCR24,Stim48hr,0.2120930116778207,,12.0
TAP2,Stim48hr,0.2120754070573791,,8.0
MAPKAPK5,Stim48hr,0.2119831033183749,,4.0
CDC42SE1,Stim48hr,0.2116309919604712,,5.0
ZNF696,Stim48hr,0.2115526791382727,,52.0
TSR3,Stim48hr,0.2110428578330393,,13.0
TMEM203,Stim48hr,0.2110407841572135,,8.0
C11orf24,Stim48hr,0.2106384451940973,,7.0
PAICS,Stim48hr,0.2105011909676969,0.3649336447565294,23.0
CHMP2B,Stim48hr,0.2101560503621836,,3.0
POLD4,Stim48hr,0.2099787452813428,,10.0
SCRIB,Stim48hr,0.2098935296852725,,24.0
VAMP7,Stim48hr,0.2097624271887667,,53.0
PDHA1,Stim48hr,0.2094835260478906,0.2863409899245132,101.0
CARHSP1,Stim48hr,0.2094565422163865,,3.0
SLC48A1,Stim48hr,0.2093061574044534,,6.0
REEP4,Stim48hr,0.2092404095199122,,7.0
CD53,Stim48hr,0.2091600592822136,,18.0
CD151,Stim48hr,0.2090464077644545,,5.0
RNPEPL1,Stim48hr,0.2082542547212787,,15.0
C15orf61,Stim48hr,0.2076837554038966,,7.0
SH2B1,Stim48hr,0.2076660134898314,,5.0
RBM7,Stim48hr,0.2075517953650819,,23.0
FOXO3,Stim48hr,0.207501411750215,0.4942301696540401,34.0
SMARCAD1,Stim48hr,0.2073555328940171,,13.0
ASF1A,Stim48hr,0.2072486117043927,,19.0
RPUSD2,Stim48hr,0.2070637499615543,,12.0
LONP2,Stim48hr,0.2069412932164201,,6.0
STK16,Stim48hr,0.2067611713326982,,7.0
LRBA,Stim48hr,0.2065615629906438,0.602025171720237,172.0
TPP1,Stim48hr,0.206102174550125,,5.0
CERK,Stim48hr,0.2060795357540811,,14.0
KIAA1143,Stim48hr,0.2060458417236939,,7.0
HIF1A,Stim48hr,0.2056309567377406,0.3698586853257864,25.0
MYO19,Stim48hr,0.2055502214283173,,16.0
ALDH1B1,Stim48hr,0.2050063776585307,,40.0
TRIM37,Stim48hr,0.2045989902276808,,6.0
HERPUD1,Stim48hr,0.2045618306623488,,5.0
PEX14,Stim48hr,0.2039626712554834,,8.0
KCTD13,Stim48hr,0.2038179982815415,,5.0
PMAIP1,Stim48hr,0.2029020517720726,,15.0
RHEBL1,Stim48hr,0.2025516024563976,,21.0
TMEM138,Stim48hr,0.2019535321394501,,13.0
MAP2K1,Stim48hr,0.2016868923805282,,5.0
TDG,Stim48hr,0.2014008108145824,,7.0
CENPV,Stim48hr,0.2013976025379267,,12.0
SP140L,Stim48hr,0.2004099909036025,,32.0
ZFP14,Stim48hr,0.2004028551724226,,21.0
SNX12,Stim48hr,0.2001428804926686,,5.0
SRSF11,Stim48hr,0.1994461187301427,0.3223678695220943,43.0
PRKCB,Stim48hr,0.1993141480100366,,8.0
ACOT8,Stim48hr,0.1992073455439768,,23.0
UBQLN4,Stim48hr,0.1991202815101443,,17.0
CD320,Stim48hr,0.1988703802096089,,5.0
WDFY1,Stim48hr,0.1988665147523971,0.0138625486425631,79.0
ST3GAL2,Stim48hr,0.1985320356764569,,12.0
CLN5,Stim48hr,0.1985118098644253,,17.0
PTS,Stim48hr,0.1983291227761129,,8.0
