gene,condition,aging_coef_rank,is_known_aging_reg
TXNDC9,Stim8hr,0.6233620366903782,False
TXNIP,Rest,0.4030509835407467,False
TXNIP,Stim48hr,0.6102502979737783,False
TXNIP,Stim8hr,0.922500935979034,False
TXNL1,Rest,0.4175030108390204,False
TXNL1,Stim8hr,0.7562710595282666,False
TXNL4B,Stim48hr,0.4763607469209376,False
TXNL4B,Stim8hr,0.1310370647697491,False
TXNRD1,Stim48hr,0.5192689709972189,False
TYK2,Rest,0.8936170212765957,False
TYK2,Stim48hr,0.9860945570123164,False
TYK2,Stim8hr,0.7289404717334331,False
U2SURP,Rest,0.8482537133681253,False
U2SURP,Stim48hr,0.3738577671831545,False
U2SURP,Stim8hr,0.9400973418195432,False
UBA2,Rest,0.0,False
UBA2,Stim48hr,0.1100516487882399,False
UBA2,Stim8hr,0.0621490078622238,False
UBA5,Rest,0.3681252509032517,False
UBA5,Stim48hr,0.6241557409614621,False
UBA5,Stim8hr,0.701235492324972,False
UBAC1,Rest,0.5363307908470494,False
UBAC1,Stim48hr,0.3853794199443782,False
UBAC1,Stim8hr,0.4882066641707225,False
UBAP2L,Rest,0.1280610196708149,False
UBAP2L,Stim48hr,0.7191100516487883,False
UBAP2L,Stim8hr,0.5237738674653688,False
UBASH3B,Stim48hr,0.99880810488677,False
UBC,Rest,0.6647932557205941,False
UBC,Stim48hr,0.7981724274930473,False
UBC,Stim8hr,0.5833021340321977,False
UBE2B,Rest,0.4484142914492172,False
UBE2B,Stim48hr,0.9034564958283672,False
UBE2B,Stim8hr,0.0355672032946462,False
UBE2D1,Stim48hr,0.6392530790623758,False
UBE2D3,Rest,0.746688077077479,False
UBE2D3,Stim48hr,0.5490663488279698,False
UBE2E1,Rest,0.6780409474106784,False
UBE2E1,Stim48hr,0.4866905045689312,False
UBE2E1,Stim8hr,0.9550730063646574,False
UBE2E2,Stim48hr,0.0115216527612236,False
UBE2E2,Stim8hr,0.1138150505428678,False
UBE2F,Stim48hr,0.2399682161303138,False
UBE2F,Stim8hr,0.4795956570572819,False
UBE2G1,Stim48hr,0.8768375049662296,False
UBE2G2,Rest,0.2372541148133279,False
UBE2G2,Stim48hr,0.8708780294000794,False
UBE2G2,Stim8hr,0.5099213777611381,False
UBE2H,Rest,0.9156965074267364,False
UBE2H,Stim8hr,0.4043429427180831,False
UBE2I,Rest,0.0016057808109193,False
UBE2I,Stim48hr,0.011124354390147,False
UBE2I,Stim8hr,0.0995881692250093,False
UBE2J1,Stim48hr,0.8541914978148589,False
UBE2J1,Stim8hr,0.0748783227255709,False
UBE2J2,Rest,0.2601364913689281,False
UBE2L3,Rest,0.7402649538338016,False
UBE2L3,Stim48hr,0.0190703218116805,False
UBE2L3,Stim8hr,0.502807937102209,False
UBE2N,Rest,0.3239662786029706,False
UBE2N,Stim48hr,0.7417560588001589,False
UBE2N,Stim8hr,0.9853987270685136,False
UBE2R2,Stim8hr,0.0891052040434294,False
UBE2T,Rest,0.8201525491770373,False
UBE2T,Stim8hr,0.3429427180831149,False
UBE2V2,Rest,0.990766760337214,False
UBE2V2,Stim48hr,0.908621374652364,False
UBE2V2,Stim8hr,0.6289779108947959,False
UBE3C,Rest,0.2802087515054195,False
UBE3D,Rest,0.4183059012444801,False
UBE3D,Stim48hr,0.9348430671434248,False
UBE3D,Stim8hr,0.3317109696742793,False
UBFD1,Stim48hr,0.2205005959475566,False
UBIAD1,Stim48hr,0.5820421136273342,False
UBIAD1,Stim8hr,0.0404342942718083,False
UBL3,Rest,0.5206744279405862,False
UBL3,Stim48hr,0.5864123957091776,False
UBL7,Stim8hr,0.1456383377012355,False
UBN1,Rest,0.2769971898835809,False
UBN1,Stim48hr,0.0834326579261025,False
UBN1,Stim8hr,0.6506926244852115,False
UBP1,Stim48hr,0.7794994040524433,False
UBQLN4,Rest,0.4299478121236451,False
UBQLN4,Stim48hr,0.5868096940802543,False
UBR1,Rest,0.0088317944600562,False
UBR1,Stim48hr,0.0413190305919745,False
UBR1,Stim8hr,0.0973418195432422,False
UBR4,Rest,0.7286230429546366,False
UBR4,Stim48hr,0.7536750099324593,False
UBR4,Stim8hr,0.9352302508423812,False
UBR5,Rest,0.0730630268968285,False
UBR5,Stim48hr,0.5693285657528804,False
UBR5,Stim8hr,0.5065518532384875,False
UBR7,Rest,0.9506222400642312,False
UBTD2,Stim48hr,0.4584823202224871,False
UBTF,Rest,0.7145724608590928,False
UBTF,Stim8hr,0.9037813552976414,False
UBXN1,Rest,0.6362906463267763,False
UBXN1,Stim48hr,0.8526023043305523,False
UBXN1,Stim8hr,0.948708348932984,False
UBXN11,Stim48hr,0.035756853396901,False
UBXN11,Stim8hr,0.6083863721452639,False
UBXN6,Rest,0.344038538739462,False
UBXN6,Stim48hr,0.1140246324990067,False
UBXN6,Stim8hr,0.2774241856982403,False
UBXN7,Rest,0.3175431553592934,False
UBXN7,Stim48hr,0.4799364322606277,False
UBXN7,Stim8hr,0.3837514039685511,False
UCHL5,Rest,0.0810919309514251,False
UCHL5,Stim48hr,0.1338895510528406,False
UCHL5,Stim8hr,0.8217895919131412,False
UCK2,Rest,0.934965877157768,False
UFC1,Rest,0.5030108390204737,False
UFC1,Stim48hr,0.7183154549066348,False
UFC1,Stim8hr,0.7510295769374766,False
UFL1,Rest,0.5523885989562425,False
UFL1,Stim48hr,0.7608263806118395,False
UFL1,Stim8hr,0.3949831523773867,False
UFM1,Rest,0.6928944199116821,False
UFM1,Stim48hr,0.7655939610647596,False
UFM1,Stim8hr,0.5911643579183826,False
UGCG,Rest,0.4243275792854275,False
UGCG,Stim8hr,0.4376637963309622,False
UGDH,Rest,0.825772782015255,False
UGDH,Stim48hr,0.3369090186730234,False
UGDH,Stim8hr,0.2879071508798203,False
UGGT1,Rest,0.8008831794460056,False
UGGT1,Stim48hr,0.179181565355582,False
UGGT1,Stim8hr,0.4268064395357544,False
UHRF1,Rest,0.9879566439181052,False
UHRF1,Stim48hr,0.8474374255065554,False
UHRF1,Stim8hr,0.6140022463496818,False
ULK4,Rest,0.0429546366920915,False
ULK4,Stim8hr,0.2826656682890303,False
UMPS,Rest,0.2424729024488157,False
UMPS,Stim8hr,0.4395357543991015,False
UNC45A,Rest,0.5841027699718988,False
UNC45A,Stim48hr,0.8843861740166865,False
UNC45A,Stim8hr,0.3096218644702359,False
UNC50,Stim48hr,0.6611044894715932,False
UNC93B1,Stim48hr,0.2022248708780294,False
UNC93B1,Stim8hr,0.479221265443654,False
UNCX,Rest,0.4592533119229225,False
UNCX,Stim48hr,0.4163686928883591,False
UNCX,Stim8hr,0.8573567952077873,False
UNK,Rest,0.4973906061822561,False
UNK,Stim48hr,0.3722685736988478,False
UNK,Stim8hr,0.3036315986521902,False
UPF2,Rest,0.0758731433159373,False
UPF2,Stim48hr,0.5359555025824394,False
UPF2,Stim8hr,0.0198427555222763,False
UPF3A,Stim48hr,0.7949940405244339,False
UPF3B,Stim48hr,0.5053635280095352,False
UPRT,Stim48hr,0.0941597139451728,False
UQCC1,Stim8hr,0.332459752901535,False
UQCC3,Rest,0.460457647531112,False
UQCR10,Rest,0.8004817342432758,False
UQCRB,Rest,0.5070252910477719,False
UQCRB,Stim48hr,0.7369884783472388,False
UQCRB,Stim8hr,0.7420441782104081,False
UQCRC1,Rest,0.4215174628663187,False
UQCRC1,Stim8hr,0.4563833770123549,False
UQCRC2,Rest,0.516258530710558,False
UQCRC2,Stim48hr,0.3011521652761224,False
UQCRC2,Stim8hr,0.1871958068139273,False
UQCRQ,Rest,0.5772782015254918,False
UQCRQ,Stim48hr,0.8128724672228844,False
UQCRQ,Stim8hr,0.775739423436915,False
URB1,Stim8hr,0.0048670909771621,False
URB2,Stim8hr,0.0786222388618494,False
URM1,Rest,0.58129265355279,False
URM1,Stim48hr,0.5017878426698451,False
URM1,Stim8hr,0.5245226506926245,False
UROD,Stim8hr,0.0906027704979408,False
UROS,Stim8hr,0.3549232497192063,False
USB1,Stim48hr,0.8434644417957886,False
USF1,Stim48hr,0.7020262216924911,False
USF2,Rest,0.9646728221597752,False
USF2,Stim48hr,0.9547079856972588,False
USF2,Stim8hr,0.7746162485960314,False
USF3,Rest,0.7342432757928543,False
USO1,Rest,0.1087916499397832,False
USO1,Stim48hr,0.7759237187127532,False
USO1,Stim8hr,0.507675028079371,False
USP10,Rest,0.8759534323564834,False
USP10,Stim48hr,0.6396503774334525,False
USP10,Stim8hr,0.6821415200299513,False
USP13,Rest,0.6483340024086712,False
USP14,Stim48hr,0.980135081446166,False
USP15,Rest,0.9827378562826176,False
USP15,Stim8hr,0.9247472856608012,False
USP16,Rest,0.9554395824969892,False
USP16,Stim48hr,0.9352403655145014,False
USP18,Rest,0.7390606182256122,False
USP22,Rest,0.4576475311120032,False
USP22,Stim48hr,0.6781883194278904,False
USP22,Stim8hr,0.9655559715462374,False
USP24,Stim48hr,0.8355184743742551,False
USP27X,Rest,0.9590525893215576,False
USP27X,Stim8hr,0.7667540247098465,False
USP28,Rest,0.948615014050582,False
USP28,Stim48hr,0.9090186730234406,False
USP28,Stim8hr,0.9374766005241484,False
USP3,Stim48hr,0.022248708780294,False
USP36,Stim48hr,0.6289233214143822,False
USP36,Stim8hr,0.6937476600524148,False
USP4,Rest,0.483741469289442,False
USP4,Stim48hr,0.6448152562574494,False
USP4,Stim8hr,0.2748034444028454,False
USP40,Rest,0.6105981533520675,False
USP7,Rest,0.9189080690485748,False
USP7,Stim48hr,0.9165673420738976,False
USP7,Stim8hr,0.7454137027330587,False
UTP14C,Stim8hr,0.5735679520778735,False
UTP23,Rest,0.1103974307507025,False
UTP23,Stim48hr,0.6404449741756059,False
UTP25,Stim8hr,0.1860726319730438,False
UTP4,Rest,0.3926134082697712,False
UVRAG,Rest,0.4086712163789642,False
UVRAG,Stim48hr,0.8935240365514502,False
UVRAG,Stim8hr,0.7330587794833395,False
UVSSA,Rest,0.174227217984745,False
UVSSA,Stim48hr,0.4342471195868096,False
UVSSA,Stim8hr,0.4661175589666791,False
UXS1,Rest,0.8253713368125251,False
UXS1,Stim48hr,0.5542312276519666,False
UXS1,Stim8hr,0.5136652938974167,False
VAMP5,Rest,0.8490566037735849,False
VAMP7,Stim48hr,0.2073897497020262,False
VAMP7,Stim8hr,0.1037064769749157,False
VARS2,Rest,0.0714572460859092,False
VARS2,Stim48hr,0.6313071116408423,False
VARS2,Stim8hr,0.3377012354923249,False
VAV1,Rest,0.1204335608189482,False
VAV1,Stim48hr,0.1930870083432657,False
VAV1,Stim8hr,0.2351179333582927,False
VBP1,Rest,0.1047771979124849,False
VBP1,Stim48hr,0.0981326976559396,False
VBP1,Stim8hr,0.4339198801946836,False
VENTX,Rest,0.5006021678040947,False
VEZF1,Rest,0.197511039743075,False
VEZF1,Stim48hr,0.0460866110448947,False
VEZF1,Stim8hr,0.6881317858479971,False
VEZT,Rest,0.2300281011641911,False
VEZT,Stim48hr,0.1323003575685339,False
VEZT,Stim8hr,0.4234369150131037,False
VGLL4,Stim48hr,0.0385379419944378,False
VHL,Rest,0.0264953833801686,False
VHL,Stim48hr,0.4779499404052443,False
VHL,Stim8hr,0.0044926993635342,False
VIM,Rest,0.6451224407868326,False
VIM,Stim48hr,0.1370679380214541,False
VIM,Stim8hr,0.2280044926993635,False
VPS13A,Stim48hr,0.7238776321017084,False
VPS18,Stim48hr,0.3098927294398093,False
VPS18,Stim8hr,0.8281542493448146,False
VPS26A,Rest,0.2778000802890405,False
VPS26B,Rest,0.1244480128462464,False
VPS26B,Stim48hr,0.522844656336909,False
VPS26B,Stim8hr,0.1553725196555597,False
VPS29,Rest,0.4335608189482136,False
VPS29,Stim48hr,0.1978545887961859,False
VPS29,Stim8hr,0.469112691875702,False
VPS33B,Stim48hr,0.7882399682161303,False
VPS35,Rest,0.055800883179446,False
VPS35,Stim48hr,0.3663090981326976,False
VPS35,Stim8hr,0.4642456008985399,False
VPS35L,Rest,0.1862705740666399,False
VPS35L,Stim48hr,0.4557012316249503,False
VPS37A,Stim48hr,0.8657131505760827,False
VPS37B,Stim48hr,0.8943186332936035,False
VPS37C,Stim48hr,0.8522050059594756,False
VPS39,Rest,0.1894821356884785,False
VPS39,Stim48hr,0.1720301946762018,False
VPS39,Stim8hr,0.3152377386746537,False
VPS41,Rest,0.6945002007226013,False
VPS41,Stim48hr,0.3698847834723878,False
VPS41,Stim8hr,0.8446274803444402,False
VPS45,Rest,0.1653954235246889,False
VPS45,Stim48hr,0.6475963448549861,False
VPS45,Stim8hr,0.8124298015724448,False
VPS4A,Stim48hr,0.2367898291617004,False
VPS8,Stim48hr,0.4791418355184744,False
VPS9D1,Rest,0.1633881975110397,False
VPS9D1,Stim8hr,0.1830774990640209,False
VRK2,Stim48hr,0.0965435041716328,False
VWF,Rest,0.5845042151746287,False
VWF,Stim48hr,0.5466825586015097,False
VWF,Stim8hr,0.6091351553725196,False
WAC,Rest,0.6073865917302288,False
WAC,Stim48hr,0.9058402860548272,False
WAC,Stim8hr,0.4481467615125421,False
WAPL,Rest,0.918506623845845,False
WAPL,Stim48hr,0.6805721096543504,False
WAPL,Stim8hr,0.440658929239985,False
WARS2,Rest,0.8671216378964272,False
WARS2,Stim48hr,0.4239173619388161,False
WARS2,Stim8hr,0.4893298390116061,False
WAS,Rest,0.0541951023685267,False
WAS,Stim48hr,0.2483114819229241,False
WAS,Stim8hr,0.2130288281542493,False
WASF2,Rest,0.4331593737454837,False
WASF2,Stim48hr,0.4922526817640048,False
WASF2,Stim8hr,0.5383751403968551,False
WASHC3,Rest,0.7647531112003212,False
WASHC4,Rest,0.3436370935367322,False
WASL,Rest,0.9201124046567644,False
WASL,Stim48hr,0.932061978545888,False
WASL,Stim8hr,0.8947959565705729,False
WBP11,Rest,0.5250903251706142,False
WBP11,Stim8hr,0.368401347809809,False
WBP4,Rest,0.2368526696105981,False
WBP4,Stim48hr,0.7179181565355582,False
WBP4,Stim8hr,0.1654810932235118,False
WDFY1,Stim48hr,0.5752880413190306,False
WDFY1,Stim8hr,0.2119056533133657,False
WDR18,Rest,0.3793657165796869,False
WDR18,Stim48hr,0.6181962653953119,False
WDR18,Stim8hr,0.6222388618494946,False
WDR24,Stim48hr,0.1009137862534763,False
WDR24,Stim8hr,0.4500187195806814,False
WDR26,Rest,0.167402649538338,False
WDR26,Stim48hr,0.3186332936034962,False
WDR26,Stim8hr,0.0497940846125046,False
WDR35,Rest,0.1569650742673625,False
WDR44,Rest,0.527900441589723,False
WDR44,Stim48hr,0.7433452522844657,False
WDR44,Stim8hr,0.7109696742792961,False
WDR48,Rest,0.1320754716981132,False
WDR48,Stim48hr,0.0039729837107667,False
WDR48,Stim8hr,0.1471359041557469,False
WDR54,Rest,0.9454034524287436,False
WDR54,Stim48hr,0.8907429479539134,False
WDR54,Stim8hr,0.9704230625233996,False
WDR59,Rest,0.0497792051384985,False
WDR59,Stim48hr,0.0194676201827572,False
WDR59,Stim8hr,0.1669786596780232,False
WDR7,Stim48hr,0.1295192689709972,False
WDR7,Stim8hr,0.5035567203294646,False
WDR73,Stim8hr,0.8206664170722576,False
WDR82,Rest,0.788438378161381,False
WDR82,Stim48hr,0.4521255462852602,False
WDR82,Stim8hr,0.2819168850617746,False
WDR83,Stim8hr,0.7001123174840883,False
WDR89,Stim48hr,0.4159713945172825,False
WDR89,Stim8hr,0.3740172220142269,False
WDTC1,Rest,0.1750301083902047,False
WIPF1,Rest,0.7394620634283421,False
WIPI1,Stim8hr,0.3193560464245601,False
WIPI2,Rest,0.4082697711762344,False
WIPI2,Stim48hr,0.7413587604290822,False
WIZ,Rest,0.8374146928944199,False
WIZ,Stim48hr,0.6317044100119189,False
WIZ,Stim8hr,0.8914264320479222,False
WNK1,Rest,0.1445202729827378,False
WNK1,Stim48hr,0.1716328963051251,False
WNK1,Stim8hr,0.8360164732309996,False
WNT7A,Rest,0.0465676435166599,False
WNT7A,Stim48hr,0.0429082240762812,False
WNT7A,Stim8hr,0.2646948708348933,False
WNT9A,Rest,0.6583701324769169,False
WNT9A,Stim48hr,0.4008740564163687,False
WNT9A,Stim8hr,0.0834893298390116,False
WRAP53,Rest,0.355680449618627,False
WRAP53,Stim48hr,0.645212554628526,False
WRAP53,Stim8hr,0.0183451890677648,False
WRN,Rest,0.3761541549578482,False
WRN,Stim48hr,0.0337703615415176,False
WRN,Stim8hr,0.2796705353800074,False
WTAP,Rest,0.164993978321959,False
WTAP,Stim8hr,0.4357918382628229,False
XBP1,Rest,0.8964271376957046,False
XBP1,Stim48hr,0.6877234803337307,False
XBP1,Stim8hr,0.4941969299887682,False
XCL1,Stim8hr,0.4788468738300262,False
XIAP,Rest,0.1842633480529907,False
XIAP,Stim48hr,0.6618990862137465,False
XIAP,Stim8hr,0.1299138899288656,False
XKR8,Rest,0.6146126053793657,False
XPO4,Stim8hr,0.8614751029576937,False
XPO5,Rest,0.3970293054997992,False
XPO5,Stim48hr,0.1998410806515693,False
XPO6,Rest,0.8498594941790446,False
XPO6,Stim48hr,0.3814064362336114,False
XPO6,Stim8hr,0.633845001871958,False
XPOT,Stim48hr,0.929678188319428,False
XPOT,Stim8hr,0.8618494945713217,False
XPR1,Rest,0.5644319550381373,False
XPR1,Stim48hr,0.2546682558601509,False
XPR1,Stim8hr,0.8026956196181205,False
XRCC2,Rest,0.5311120032115616,False
XRCC2,Stim48hr,0.4123957091775924,False
XRCC2,Stim8hr,0.3010108573567952,False
XRCC3,Rest,0.2761942994781212,False
XRN1,Rest,0.7747892412685669,False
XRN1,Stim48hr,0.2665872069924513,False
XRN1,Stim8hr,0.0131037064769749,False
XRN2,Rest,0.5632276194299478,False
XRRA1,Rest,0.2135688478522681,False
XRRA1,Stim48hr,0.3651172030194676,False
XRRA1,Stim8hr,0.3070011231748409,False
YARS2,Stim48hr,0.8835915772745332,False
YBEY,Rest,0.8912083500602168,False
YBEY,Stim48hr,0.9662296384584824,False
YBEY,Stim8hr,0.1924372894047173,False
YBX1,Rest,0.0313127258129265,False
YBX1,Stim48hr,0.5522447357965833,False
YBX1,Stim8hr,0.2152751778360164,False
YEATS2,Rest,0.3769570453633079,False
YEATS2,Stim48hr,0.1620977353992848,False
YEATS2,Stim8hr,0.373642830400599,False
YES1,Rest,0.8751505419510237,False
YES1,Stim48hr,0.3285657528804132,False
YES1,Stim8hr,0.0419318607263197,False
YIPF1,Rest,0.9694901645925332,False
YIPF1,Stim48hr,0.5915772745331744,False
YIPF1,Stim8hr,0.5945338824410333,False
YIPF3,Stim48hr,0.5705204608661104,False
YIPF3,Stim8hr,0.0486709097716211,False
YLPM1,Stim8hr,0.3946087607637589,False
YME1L1,Rest,0.8920112404656765,False
YME1L1,Stim48hr,0.8088994835121176,False
YME1L1,Stim8hr,0.8581055784350431,False
YPEL2,Rest,0.5178643115214773,False
YPEL2,Stim48hr,0.8176400476758046,False
YPEL2,Stim8hr,0.5675776862598277,False
YPEL5,Rest,0.990365315134484,False
YPEL5,Stim8hr,0.8700861100711345,False
YRDC,Stim8hr,0.6941220516660427,False
YTHDF2,Rest,0.7089522280208751,False
YTHDF2,Stim48hr,0.2991656734207389,False
YTHDF2,Stim8hr,0.2523399475851741,False
YY1,Rest,0.4247290244881573,False
YY1,Stim48hr,0.8581644815256257,False
YY1,Stim8hr,0.89180082366155,False
YY1AP1,Rest,0.648735447611401,False
YY1AP1,Stim48hr,0.3539928486293206,False
YY1AP1,Stim8hr,0.662298764507675,False
ZAP70,Rest,0.0855078281814532,False
ZAP70,Stim48hr,0.0576082638061183,False
ZAP70,Stim8hr,0.1733433171096967,False
ZBED1,Rest,0.0847049377759935,False
ZBED1,Stim48hr,0.2618196265395311,False
ZBED1,Stim8hr,0.3586671658554848,False
ZBED3,Stim48hr,0.0397298371076678,False
ZBED3,Stim8hr,0.0872332459752901,False
ZBED5,Rest,0.313930148534725,False
ZBED6,Rest,0.5949417904456041,False
ZBP1,Rest,0.6411079887595343,False
ZBTB1,Rest,0.2316338819751104,False
ZBTB1,Stim48hr,0.4990067540723083,False
ZBTB1,Stim8hr,0.6196181205540996,False
ZBTB14,Rest,0.1926936973103171,False
ZBTB14,Stim48hr,0.0973381009137862,False
ZBTB14,Stim8hr,0.360913515537252,False
ZBTB17,Rest,0.393014853472501,False
ZBTB17,Stim8hr,0.402096593036316,False
ZBTB2,Rest,0.7282215977519069,False
ZBTB2,Stim48hr,0.7679777512912197,False
ZBTB2,Stim8hr,0.3564208161737177,False
ZBTB21,Rest,0.997591328783621,False
ZBTB21,Stim48hr,0.9996027016289232,False
ZBTB21,Stim8hr,0.9996256083863722,False
ZBTB24,Stim48hr,0.4274930472785062,False
ZBTB25,Rest,0.590525893215576,False
ZBTB25,Stim48hr,0.1609058402860548,False
ZBTB25,Stim8hr,0.4867090977162112,False
ZBTB26,Stim48hr,0.8700834326579261,False
ZBTB32,Rest,0.4757125652348454,False
ZBTB32,Stim48hr,0.9312673818037346,False
ZBTB33,Rest,0.9666800481734245,False
ZBTB33,Stim48hr,0.8855780691299165,False
ZBTB33,Stim8hr,0.8749532010482965,False
ZBTB34,Rest,0.862705740666399,False
ZBTB39,Rest,0.0216780409474106,False
ZBTB39,Stim48hr,0.0719110051648788,False
ZBTB39,Stim8hr,0.0606514414077124,False
ZBTB40,Rest,0.8173424327579285,False
ZBTB40,Stim8hr,0.971546237364283,False
ZBTB44,Rest,0.5130469690887194,False
ZBTB44,Stim48hr,0.7091775923718713,False
ZBTB44,Stim8hr,0.1160614002246349,False
ZBTB45,Stim48hr,0.0826380611839491,False
ZBTB47,Rest,0.8655158570855078,False
ZBTB47,Stim48hr,0.5935637663885578,False
ZBTB48,Rest,0.3412284223203533,False
ZBTB48,Stim48hr,0.8005562177195074,False
ZBTB48,Stim8hr,0.2605765630849869,False
ZBTB7A,Rest,0.2488960256924929,False
ZBTB7A,Stim48hr,0.9153754469606674,False
ZBTB7A,Stim8hr,0.868588543616623,False
ZBTB8OS,Rest,0.4359694901645925,False
ZBTB9,Rest,0.5407466880770775,False
ZC3H10,Rest,0.4624648735447611,False
ZC3H10,Stim48hr,0.6082638061183949,False
ZC3H10,Stim8hr,0.8184200673904904,False
ZC3H12A,Rest,0.8795664391810518,False
ZC3H12A,Stim48hr,0.4425903853794199,False
ZC3H12A,Stim8hr,0.3444402845376264,False
ZC3H12D,Stim8hr,0.0366903781355297,False
ZC3H14,Stim48hr,0.2753277711561382,False
ZC3H14,Stim8hr,0.1531261699737925,False
ZC3H15,Rest,0.4010437575270975,False
ZC3H15,Stim48hr,0.0591974572904251,False
ZC3H3,Rest,0.0084303492573263,False
ZC3H3,Stim48hr,0.2185141040921732,False
ZC3H3,Stim8hr,0.0696368401347809,False
ZC3H4,Rest,0.0445604175030108,False
ZC3H4,Stim48hr,0.6674612634088201,False
ZC3H4,Stim8hr,0.0228378884312991,False
ZC3H7A,Stim48hr,0.7036154151767978,False
ZC3HC1,Rest,0.5596146126053794,False
ZC3HC1,Stim48hr,0.656336909018673,False
ZC3HC1,Stim8hr,0.7334331710969674,False
ZCCHC17,Rest,0.0927338418305901,False
ZCCHC17,Stim8hr,0.0381879445900411,False
ZCCHC18,Stim48hr,0.9729837107667858,False
ZCCHC18,Stim8hr,0.5222763010108573,False
ZCCHC24,Rest,0.9293456443195504,False
ZCCHC24,Stim8hr,0.5874204417821041,False
ZCCHC3,Stim8hr,0.0295769374766005,False
ZCCHC4,Rest,0.5985547972701726,False
ZCCHC8,Rest,0.2119630670413488,False
ZCCHC8,Stim48hr,0.3194278903456495,False
ZCCHC8,Stim8hr,0.2676900037439161,False
ZCRB1,Rest,0.1172219991971096,False
ZCRB1,Stim48hr,0.3615415176797775,False
ZCRB1,Stim8hr,0.6012729314863348,False
ZCWPW1,Rest,0.941790445604175,False
ZCWPW1,Stim48hr,0.4946364719904648,False
ZCWPW1,Stim8hr,0.98427555222763,False
ZDHHC12,Rest,0.3171417101565636,False
ZDHHC18,Stim48hr,0.5148986889153755,False
ZDHHC3,Rest,0.0489763147330389,False
ZDHHC3,Stim48hr,0.1815653555820421,False
ZDHHC3,Stim8hr,0.0576563084986896,False
ZEB1,Rest,0.5568044961862706,False
ZEB1,Stim48hr,0.9408025427095748,False
ZEB1,Stim8hr,0.2238861849494571,False
ZFAND2B,Stim8hr,0.0647697491576188,False
ZFAND4,Rest,0.6097952629466078,False
ZFAT,Rest,0.8619028502609394,False
ZFAT,Stim48hr,0.8494239173619388,False
ZFAT,Stim8hr,0.8846873830026207,False
ZFC3H1,Rest,0.3705339221196306,False
ZFC3H1,Stim48hr,0.4084227254668255,False
ZFC3H1,Stim8hr,0.4054661175589666,False
ZFHX3,Stim8hr,0.8464994384125796,False
ZFP14,Stim8hr,0.3747660052414825,False
ZFP36L1,Stim8hr,0.8981654810932235,False
ZFP36L2,Rest,0.83701324769169,False
ZFP36L2,Stim8hr,0.3500561587420441,False
ZFP64,Stim48hr,0.8673023440603893,False
ZFP82,Rest,0.2545162585307106,False
ZFP82,Stim48hr,0.0786650774731823,False
ZFP82,Stim8hr,0.3358292774241857,False
ZFPM1,Rest,0.5688478522681654,False
ZFPM1,Stim48hr,0.3039332538736591,False
ZFPM1,Stim8hr,0.0752527143391988,False
ZFR,Rest,0.934564431955038,False
