gene_id,condition,n_guides_tested,n_guides_signif_kd,best_kd_tstat,frac_guides_signif_kd
ENSG00000129480,Rest,2,1,-55.16220167356935,0.5
ENSG00000129480,Stim48hr,2,2,-23.200344781080847,1.0
ENSG00000129480,Stim8hr,2,2,-59.835016219812026,1.0
ENSG00000129484,Rest,2,2,-16.809839246982687,1.0
ENSG00000129484,Stim48hr,2,2,-186.67917774353376,1.0
ENSG00000129484,Stim8hr,2,2,-13.09401184544123,1.0
ENSG00000129493,Rest,2,2,-8.762019415898918,1.0
ENSG00000129493,Stim48hr,2,2,-13.052654963173266,1.0
ENSG00000129493,Stim8hr,2,2,-13.516790476745763,1.0
ENSG00000129514,Rest,2,0,-0.0163556386440071,0.0
ENSG00000129514,Stim48hr,2,0,-0.6493565918677937,0.0
ENSG00000129514,Stim8hr,2,0,-0.919725129941507,0.0
ENSG00000129515,Rest,2,1,-43.936965805304446,0.5
ENSG00000129515,Stim48hr,2,1,-39.97997848825198,0.5
ENSG00000129515,Stim8hr,2,2,-39.891945666245405,1.0
ENSG00000129518,Rest,2,2,-78.82053129103632,1.0
ENSG00000129518,Stim48hr,2,1,-4.818121828457167,0.5
ENSG00000129518,Stim8hr,2,2,-106.0591109956674,1.0
ENSG00000129521,Rest,2,2,-24.69791615921564,1.0
ENSG00000129521,Stim48hr,2,2,-28.34363388959841,1.0
ENSG00000129521,Stim8hr,2,1,-4.444912395231766,0.5
ENSG00000129534,Rest,2,0,-0.2011034175912255,0.0
ENSG00000129534,Stim48hr,1,0,-0.0095526083492491,0.0
ENSG00000129534,Stim8hr,1,0,0.008654614041563,0.0
ENSG00000129535,Rest,1,0,0.4212299412399966,0.0
ENSG00000129535,Stim48hr,1,0,-0.0135250366201891,0.0
ENSG00000129535,Stim8hr,1,0,-1.339233519751819,0.0
ENSG00000129538,Rest,2,0,-1.6731906533458172,0.0
ENSG00000129538,Stim48hr,2,0,-0.7225675248467903,0.0
ENSG00000129538,Stim8hr,2,0,-0.3047978980466744,0.0
ENSG00000129559,Rest,1,0,-0.0460927660811666,0.0
ENSG00000129559,Stim48hr,2,0,-1.217631939269613,0.0
ENSG00000129559,Stim8hr,2,0,-0.7362442540689632,0.0
ENSG00000129562,Rest,2,2,-25.20911868404248,1.0
ENSG00000129562,Stim48hr,2,1,-1.892506197534171,0.5
ENSG00000129562,Stim8hr,2,1,-31.305328415507283,0.5
ENSG00000129566,Rest,2,2,-52.233869674604485,1.0
ENSG00000129566,Stim48hr,2,2,-22.75324096985689,1.0
ENSG00000129566,Stim8hr,2,2,-77.07961430890055,1.0
ENSG00000129596,Rest,2,2,-5.102589301710139,1.0
ENSG00000129596,Stim48hr,2,2,-26.919714546347723,1.0
ENSG00000129596,Stim8hr,2,2,-7.94519620048531,1.0
ENSG00000129625,Rest,2,2,-70.71297584108673,1.0
ENSG00000129625,Stim48hr,2,2,-67.09656714956472,1.0
ENSG00000129625,Stim8hr,2,2,-62.820470647463935,1.0
ENSG00000129636,Rest,2,2,-27.622294699315702,1.0
ENSG00000129636,Stim48hr,2,2,-17.647104443692825,1.0
ENSG00000129636,Stim8hr,2,2,-20.503720652003707,1.0
ENSG00000129646,Rest,2,2,-2.5806532665620234,1.0
ENSG00000129646,Stim48hr,2,1,-1.9339517144544145,0.5
ENSG00000129646,Stim8hr,2,1,-2.534196809897466,0.5
ENSG00000129654,Rest,2,0,-0.1627622341272783,0.0
ENSG00000129654,Stim48hr,2,1,-2.7782070384172184,0.5
ENSG00000129654,Stim8hr,2,2,-4.665700361129223,1.0
ENSG00000129657,Rest,2,0,-1.2012015165100838,0.0
ENSG00000129657,Stim48hr,2,0,-1.060894219141829,0.0
ENSG00000129657,Stim8hr,2,2,-3.31449347485359,1.0
ENSG00000129667,Rest,2,2,-69.61562248671956,1.0
ENSG00000129667,Stim48hr,2,2,-62.84733960739437,1.0
ENSG00000129667,Stim8hr,2,2,-74.82469021016809,1.0
ENSG00000129675,Rest,2,2,-60.12476950472439,1.0
ENSG00000129675,Stim48hr,2,2,-46.22931137278275,1.0
ENSG00000129675,Stim8hr,2,2,-43.93976141427186,1.0
ENSG00000129680,Rest,2,2,-32.14363732705244,1.0
ENSG00000129680,Stim48hr,2,2,-52.16162926201626,1.0
ENSG00000129680,Stim8hr,2,2,-60.168557111466114,1.0
ENSG00000129691,Rest,2,2,-111.11913982422644,1.0
ENSG00000129691,Stim48hr,2,1,-94.55292341322874,0.5
ENSG00000129691,Stim8hr,2,1,-5.09092999295699,0.5
ENSG00000129696,Rest,2,2,-134.4223470970453,1.0
ENSG00000129696,Stim48hr,2,1,-17.322350680837978,0.5
ENSG00000129696,Stim8hr,2,2,-122.231236122347,1.0
ENSG00000129749,Rest,2,1,-14.2965008458612,0.5
ENSG00000129749,Stim48hr,2,1,-2.176716918766474,0.5
ENSG00000129749,Stim8hr,2,2,-25.37925897636431,1.0
ENSG00000129757,Rest,2,2,-4.375995526201206,1.0
ENSG00000129757,Stim48hr,2,1,-7.926596848502141,0.5
ENSG00000129757,Stim8hr,2,0,0.278063234233782,0.0
ENSG00000129810,Rest,2,1,-16.317260953508793,0.5
ENSG00000129810,Stim48hr,2,1,-11.586132286297271,0.5
ENSG00000129810,Stim8hr,2,2,-11.430946017715137,1.0
ENSG00000129824,Rest,2,0,0.0,0.0
ENSG00000129824,Stim48hr,2,0,0.0,0.0
ENSG00000129824,Stim8hr,2,0,0.0,0.0
ENSG00000129911,Rest,2,2,-12.69788898129918,1.0
ENSG00000129911,Stim48hr,2,2,-10.514936862727003,1.0
ENSG00000129911,Stim8hr,2,1,-15.90524517923841,0.5
ENSG00000129925,Rest,2,2,-39.28024867453014,1.0
ENSG00000129925,Stim48hr,2,2,-21.953385946099782,1.0
ENSG00000129925,Stim8hr,2,1,-26.36436750157618,0.5
ENSG00000129932,Rest,2,2,-28.58796489262857,1.0
ENSG00000129932,Stim48hr,2,2,-46.18605816897935,1.0
ENSG00000129932,Stim8hr,2,2,-34.89486541305235,1.0
ENSG00000129933,Rest,2,2,-6.344552578353797,1.0
ENSG00000129933,Stim48hr,2,2,-3.748069761569514,1.0
ENSG00000129933,Stim8hr,2,1,-4.438933291928178,0.5
ENSG00000129968,Rest,2,0,0.0,0.0
ENSG00000129968,Stim48hr,2,0,0.0,0.0
ENSG00000129968,Stim8hr,2,0,0.0,0.0
ENSG00000130005,Rest,2,2,-84.8608725292947,1.0
ENSG00000130005,Stim48hr,2,2,-52.69555540433253,1.0
ENSG00000130005,Stim8hr,2,2,-27.931358550498302,1.0
ENSG00000130021,Rest,2,2,-40.38928087148791,1.0
ENSG00000130021,Stim48hr,2,1,-27.555128489140067,0.5
ENSG00000130021,Stim8hr,2,2,-37.370924997994784,1.0
ENSG00000130023,Rest,2,2,-45.05752643521453,1.0
ENSG00000130023,Stim48hr,2,2,-43.75438664552075,1.0
ENSG00000130023,Stim8hr,2,2,-63.91142534724339,1.0
ENSG00000130024,Rest,2,1,-15.760264558647965,0.5
ENSG00000130024,Stim48hr,2,1,-5.778973078611366,0.5
ENSG00000130024,Stim8hr,2,2,-9.39386327495215,1.0
ENSG00000130038,Rest,2,2,-47.834500549946455,1.0
ENSG00000130038,Stim48hr,2,2,-57.17687357958995,1.0
ENSG00000130038,Stim8hr,2,2,-47.43502019893607,1.0
ENSG00000130066,Rest,2,1,-27.097913629876484,0.5
ENSG00000130066,Stim48hr,2,2,-32.17577422245137,1.0
ENSG00000130066,Stim8hr,2,1,-36.90401457228422,0.5
ENSG00000130119,Rest,2,1,-55.49297885574438,0.5
ENSG00000130119,Stim48hr,1,0,0.1864603314744972,0.0
ENSG00000130119,Stim8hr,1,1,-3.8214987902517,1.0
ENSG00000130150,Rest,2,2,-61.59532338244964,1.0
ENSG00000130150,Stim48hr,2,2,-51.00626933204892,1.0
ENSG00000130150,Stim8hr,2,2,-72.43594112566159,1.0
ENSG00000130158,Rest,2,0,-0.4925876566850584,0.0
ENSG00000130158,Stim48hr,2,2,-4.208474532490009,1.0
ENSG00000130158,Stim8hr,2,1,-9.538241730251404,0.5
ENSG00000130159,Rest,2,2,-38.3269245350145,1.0
ENSG00000130159,Stim48hr,2,2,-59.20022822934799,1.0
ENSG00000130159,Stim8hr,2,2,-51.48721617295215,1.0
ENSG00000130164,Rest,1,1,-7.2543384736923056,1.0
ENSG00000130164,Stim48hr,1,1,-5.005901799176025,1.0
ENSG00000130164,Stim8hr,2,1,-7.03485219914686,0.5
ENSG00000130165,Rest,2,2,-153.14196512545627,1.0
ENSG00000130165,Stim48hr,2,2,-103.33789367874974,1.0
ENSG00000130165,Stim8hr,2,2,-140.42703525963378,1.0
ENSG00000130175,Rest,2,2,-25.03788621638047,1.0
ENSG00000130175,Stim48hr,2,2,-18.57156846286492,1.0
ENSG00000130175,Stim8hr,2,2,-33.78728076466975,1.0
ENSG00000130177,Rest,1,1,-15.152604317652498,1.0
ENSG00000130177,Stim48hr,1,1,-5.911588204399244,1.0
ENSG00000130177,Stim8hr,1,1,-4.778914570477778,1.0
ENSG00000130182,Rest,2,0,-1.4022547988492928,0.0
ENSG00000130182,Stim48hr,2,1,-1.81139336483694,0.5
ENSG00000130182,Stim8hr,2,0,-0.4761097148678113,0.0
ENSG00000130193,Rest,2,2,-29.196879604664947,1.0
ENSG00000130193,Stim48hr,2,2,-40.471990750434514,1.0
ENSG00000130193,Stim8hr,2,2,-51.263077006344574,1.0
ENSG00000130202,Rest,2,0,-0.2719967586648809,0.0
ENSG00000130202,Stim48hr,2,2,-3.862131050054471,1.0
ENSG00000130202,Stim8hr,2,0,-0.5426835331014267,0.0
ENSG00000130203,Rest,2,0,-1.3355559399139094,0.0
ENSG00000130203,Stim48hr,2,1,-5.582841526635387,0.5
ENSG00000130203,Stim8hr,2,1,-2.9968221355523457,0.5
ENSG00000130204,Rest,2,2,-56.32441448011648,1.0
ENSG00000130204,Stim48hr,1,1,-62.149862185887216,1.0
ENSG00000130204,Stim8hr,2,2,-9.314515763783046,1.0
ENSG00000130208,Rest,2,0,-0.149691386530853,0.0
ENSG00000130208,Stim48hr,2,0,-1.3676904837936037,0.0
ENSG00000130208,Stim8hr,2,0,-0.3490449512576791,0.0
ENSG00000130222,Rest,2,2,-92.42379340183577,1.0
ENSG00000130222,Stim48hr,2,1,-8.566342692148138,0.5
ENSG00000130222,Stim8hr,2,2,-7.865564258455327,1.0
ENSG00000130227,Rest,2,2,-41.16168542770388,1.0
ENSG00000130227,Stim48hr,2,2,-31.091456904219008,1.0
ENSG00000130227,Stim8hr,2,2,-35.53596248370918,1.0
ENSG00000130244,Rest,2,2,-53.24291907046671,1.0
ENSG00000130244,Stim48hr,2,2,-33.017208909338926,1.0
ENSG00000130244,Stim8hr,2,2,-33.99342481069883,1.0
ENSG00000130254,Rest,2,1,-19.134772094686205,0.5
ENSG00000130254,Stim48hr,2,1,-18.63680327394991,0.5
ENSG00000130254,Stim8hr,2,2,-27.3628066348337,1.0
ENSG00000130255,Rest,2,0,0.0,0.0
ENSG00000130255,Stim48hr,2,0,0.0,0.0
ENSG00000130255,Stim8hr,2,0,0.0,0.0
ENSG00000130270,Rest,2,2,-99.89913068655544,1.0
ENSG00000130270,Stim48hr,2,2,-34.52513216344936,1.0
ENSG00000130270,Stim8hr,2,2,-14.89501234507794,1.0
ENSG00000130294,Rest,2,0,-0.3480077539434593,0.0
ENSG00000130294,Stim48hr,2,2,-3.957960792413968,1.0
ENSG00000130294,Stim8hr,2,0,-1.0346760484763842,0.0
ENSG00000130299,Rest,2,2,-10.518942085314682,1.0
ENSG00000130299,Stim48hr,2,2,-18.48784737463221,1.0
ENSG00000130299,Stim8hr,2,2,-27.1668235020114,1.0
ENSG00000130300,Rest,2,0,-0.4670715404073559,0.0
ENSG00000130300,Stim48hr,2,1,-1.7844478701528907,0.5
ENSG00000130300,Stim8hr,2,0,-0.2985738486493325,0.0
ENSG00000130303,Rest,2,2,-60.577698342002286,1.0
ENSG00000130303,Stim48hr,2,2,-54.68759364085309,1.0
ENSG00000130303,Stim8hr,2,2,-54.56378463718816,1.0
ENSG00000130304,Rest,2,2,-6.695943636122762,1.0
ENSG00000130304,Stim48hr,2,2,-6.696288019563095,1.0
ENSG00000130304,Stim8hr,2,2,-8.90027405298941,1.0
ENSG00000130305,Rest,2,2,-86.7212830069494,1.0
ENSG00000130305,Stim48hr,2,2,-14.794374621438235,1.0
ENSG00000130305,Stim8hr,2,2,-25.183238077583336,1.0
ENSG00000130309,Rest,2,2,-23.572027753755098,1.0
ENSG00000130309,Stim48hr,2,2,-16.62787283834821,1.0
ENSG00000130309,Stim8hr,2,2,-34.27079321293319,1.0
ENSG00000130311,Rest,2,2,-70.50653403133133,1.0
ENSG00000130311,Stim48hr,2,2,-40.06411244668018,1.0
ENSG00000130311,Stim8hr,2,2,-65.18416044584227,1.0
ENSG00000130312,Rest,2,0,0.0,0.0
ENSG00000130312,Stim48hr,2,0,0.0,0.0
ENSG00000130312,Stim8hr,2,0,0.0,0.0
ENSG00000130313,Rest,2,2,-97.5927946029022,1.0
ENSG00000130313,Stim48hr,2,2,-8.277196659419989,1.0
ENSG00000130313,Stim8hr,2,2,-30.69790737752733,1.0
ENSG00000130332,Rest,2,0,-0.6571375241642563,0.0
ENSG00000130332,Stim48hr,2,0,-0.2895977519814612,0.0
ENSG00000130332,Stim8hr,2,0,-1.5494265815538415,0.0
ENSG00000130338,Rest,2,0,-0.4487870633293757,0.0
ENSG00000130338,Stim48hr,2,0,0.15711158230372,0.0
ENSG00000130338,Stim8hr,2,0,-0.5305591029062273,0.0
ENSG00000130340,Rest,2,2,-32.488310106704986,1.0
ENSG00000130340,Stim48hr,2,2,-57.39981429726903,1.0
ENSG00000130340,Stim8hr,2,2,-89.2329090163594,1.0
ENSG00000130347,Rest,2,2,-99.36611860473305,1.0
ENSG00000130347,Stim48hr,2,2,-38.99243669335471,1.0
ENSG00000130347,Stim8hr,2,2,-50.62884597454391,1.0
ENSG00000130348,Rest,2,2,-25.4492867064592,1.0
ENSG00000130348,Stim48hr,2,2,-12.355484786745462,1.0
ENSG00000130348,Stim8hr,2,2,-29.087476584920232,1.0
ENSG00000130349,Rest,2,2,-22.93780063175909,1.0
ENSG00000130349,Stim48hr,2,2,-25.372980080041884,1.0
ENSG00000130349,Stim8hr,2,1,-50.70007921744004,0.5
ENSG00000130363,Rest,2,2,-9.767240405038615,1.0
ENSG00000130363,Stim48hr,2,2,-14.939406872374631,1.0
ENSG00000130363,Stim8hr,2,2,-20.43554090590907,1.0
ENSG00000130382,Rest,2,2,-25.016431389975907,1.0
ENSG00000130382,Stim48hr,2,2,-158.22324268016467,1.0
ENSG00000130382,Stim8hr,2,2,-349.73362901754166,1.0
ENSG00000130396,Rest,2,2,-35.49099521907493,1.0
ENSG00000130396,Stim48hr,2,2,-27.182652568882787,1.0
ENSG00000130396,Stim8hr,2,2,-24.38803235850567,1.0
ENSG00000130402,Rest,2,1,-26.53523092242364,0.5
ENSG00000130402,Stim48hr,2,2,-20.024099523631264,1.0
ENSG00000130402,Stim8hr,2,2,-23.472534481257963,1.0
ENSG00000130414,Rest,2,2,-9.27232577650943,1.0
ENSG00000130414,Stim48hr,2,2,-20.441693771432373,1.0
ENSG00000130414,Stim8hr,2,2,-14.664550068483123,1.0
ENSG00000130429,Rest,2,2,-82.46948392872116,1.0
ENSG00000130429,Stim48hr,2,2,-74.97104229795896,1.0
ENSG00000130429,Stim8hr,2,2,-64.9275925613681,1.0
ENSG00000130449,Rest,2,2,-11.839908468200823,1.0
ENSG00000130449,Stim48hr,2,2,-18.998300560235503,1.0
ENSG00000130449,Stim8hr,2,2,-23.289913248553333,1.0
ENSG00000130475,Rest,2,2,-9.031179866533051,1.0
ENSG00000130475,Stim48hr,2,2,-4.994032019847816,1.0
ENSG00000130475,Stim8hr,2,2,-11.515026159695214,1.0
ENSG00000130477,Rest,2,0,-0.0914278986495096,0.0
ENSG00000130477,Stim48hr,2,0,-0.125791666522591,0.0
ENSG00000130477,Stim8hr,2,0,-0.1809828914369004,0.0
ENSG00000130479,Rest,2,1,-49.13682650509234,0.5
ENSG00000130479,Stim48hr,2,1,-46.618366920793854,0.5
ENSG00000130479,Stim8hr,2,1,-66.25507642382095,0.5
ENSG00000130487,Rest,2,2,-25.369858568750484,1.0
ENSG00000130487,Stim48hr,2,2,-14.619165691632588,1.0
ENSG00000130487,Stim8hr,2,2,-44.91579177181875,1.0
ENSG00000130511,Rest,2,2,-79.56994338544696,1.0
ENSG00000130511,Stim48hr,2,2,-26.566041176297727,1.0
ENSG00000130511,Stim8hr,2,2,-39.472662079174086,1.0
ENSG00000130513,Rest,2,0,-1.1316923309904998,0.0
ENSG00000130513,Stim48hr,2,0,-1.5537749336381863,0.0
ENSG00000130513,Stim8hr,2,0,-1.0923071622115783,0.0
ENSG00000130517,Rest,2,0,-2.2318507026735013,0.0
ENSG00000130517,Stim48hr,2,1,-73.73054998885831,0.5
ENSG00000130517,Stim8hr,2,1,-20.92190308564812,0.5
ENSG00000130520,Stim48hr,1,0,-6.260201634139335e-05,0.0
ENSG00000130522,Rest,2,2,-22.20742596413867,1.0
ENSG00000130522,Stim48hr,2,2,-13.234670352561578,1.0
ENSG00000130522,Stim8hr,2,2,-24.44103860109455,1.0
ENSG00000130544,Rest,2,2,-31.861614117208383,1.0
ENSG00000130544,Stim48hr,2,2,-28.70499563232777,1.0
ENSG00000130544,Stim8hr,2,2,-42.03283297967214,1.0
ENSG00000130545,Rest,2,0,-1.5601072703115717,0.0
ENSG00000130545,Stim48hr,2,1,-2.4101121768759897,0.5
ENSG00000130545,Stim8hr,2,0,-0.6715546294824156,0.0
ENSG00000130559,Rest,2,2,-8.039135515988947,1.0
ENSG00000130559,Stim48hr,2,2,-9.739874277307129,1.0
ENSG00000130559,Stim8hr,2,2,-19.80667141380989,1.0
ENSG00000130560,Rest,2,2,-39.05476334041212,1.0
ENSG00000130560,Stim48hr,2,2,-42.21060983995557,1.0
ENSG00000130560,Stim8hr,2,2,-54.16147111727771,1.0
ENSG00000130584,Rest,2,1,-4.181189860333035,0.5
ENSG00000130584,Stim48hr,2,1,-6.126981424300625,0.5
ENSG00000130584,Stim8hr,2,1,-9.655849399515608,0.5
ENSG00000130589,Rest,2,2,-24.46518331700914,1.0
ENSG00000130589,Stim48hr,2,2,-43.77180017200697,1.0
ENSG00000130589,Stim8hr,2,2,-15.491598438173767,1.0
ENSG00000130590,Rest,2,2,-44.46140370015839,1.0
ENSG00000130590,Stim48hr,2,2,-41.73239418912578,1.0
ENSG00000130590,Stim8hr,2,2,-20.51880771170193,1.0
ENSG00000130592,Rest,1,1,-108.56169622732564,1.0
ENSG00000130592,Stim48hr,1,1,-120.88120696029895,1.0
ENSG00000130592,Stim8hr,1,1,-86.81763120192556,1.0
ENSG00000130595,Rest,2,0,0.3357726936876755,0.0
ENSG00000130595,Stim48hr,2,0,-0.0572707295576181,0.0
ENSG00000130595,Stim8hr,2,0,-0.6044005487933225,0.0
ENSG00000130635,Rest,2,0,-0.3266702313671323,0.0
ENSG00000130635,Stim48hr,2,0,-0.09908853196995,0.0
ENSG00000130635,Stim8hr,2,0,-0.0446183556186805,0.0
ENSG00000130638,Rest,2,2,-18.12735498749853,1.0
ENSG00000130638,Stim48hr,2,2,-169.93039688181298,1.0
ENSG00000130638,Stim8hr,2,2,-25.622425257332807,1.0
ENSG00000130640,Rest,2,0,-0.5329720620895255,0.0
ENSG00000130640,Stim48hr,2,0,-1.5292788132562862,0.0
ENSG00000130640,Stim8hr,2,0,0.1202820182733601,0.0
ENSG00000130643,Rest,2,0,-0.0201184553961218,0.0
ENSG00000130643,Stim48hr,2,0,-0.0614552980984937,0.0
ENSG00000130643,Stim8hr,2,0,-0.0393668777724823,0.0
ENSG00000130649,Rest,2,1,-4.603996394717926,0.5
ENSG00000130649,Stim48hr,2,1,-4.298606160031949,0.5
ENSG00000130649,Stim8hr,2,1,-2.603716819361076,0.5
ENSG00000130653,Rest,2,2,-10.385865948191071,1.0
ENSG00000130653,Stim48hr,2,2,-13.542870050648288,1.0
ENSG00000130653,Stim8hr,2,2,-3.450021458330629,1.0
ENSG00000130669,Rest,2,2,-14.992339417312785,1.0
ENSG00000130669,Stim48hr,2,2,-27.03938022854367,1.0
ENSG00000130669,Stim8hr,2,2,-89.58841382893999,1.0
ENSG00000130675,Rest,2,0,-0.4528372464727405,0.0
ENSG00000130675,Stim48hr,2,2,-3.613266555230658,1.0
ENSG00000130675,Stim8hr,2,0,-0.2293407401487122,0.0
ENSG00000130684,Rest,2,2,-23.61116935990606,1.0
ENSG00000130684,Stim48hr,2,2,-79.6556564660552,1.0
ENSG00000130684,Stim8hr,2,2,-30.70326574854172,1.0
ENSG00000130695,Rest,2,2,-132.6467496639808,1.0
ENSG00000130695,Stim48hr,2,2,-161.64393524421354,1.0
ENSG00000130695,Stim8hr,2,2,-196.6994884780659,1.0
ENSG00000130699,Rest,2,2,-100.72736660805604,1.0
ENSG00000130699,Stim48hr,2,2,-69.66994122967239,1.0
ENSG00000130699,Stim8hr,2,2,-120.22583358186203,1.0
ENSG00000130700,Rest,2,0,-0.0028166252274261,0.0
ENSG00000130700,Stim48hr,2,0,-0.0372592433018709,0.0
ENSG00000130700,Stim8hr,2,0,-0.0450031595765543,0.0
ENSG00000130702,Rest,2,1,-2.742713672642992,0.5
ENSG00000130702,Stim48hr,2,2,-8.067336313170857,1.0
ENSG00000130702,Stim8hr,2,1,-2.179089560927738,0.5
ENSG00000130703,Rest,2,2,-14.83379709732359,1.0
ENSG00000130703,Stim48hr,2,2,-15.879393470988974,1.0
ENSG00000130703,Stim8hr,2,2,-31.69021030736376,1.0
ENSG00000130706,Rest,2,2,-30.743666563382973,1.0
ENSG00000130706,Stim48hr,2,1,-21.424216792056534,0.5
ENSG00000130706,Stim8hr,2,2,-42.19116609299808,1.0
ENSG00000130711,Rest,2,0,0.0,0.0
ENSG00000130711,Stim48hr,2,0,0.0,0.0
ENSG00000130711,Stim8hr,2,0,0.0,0.0
ENSG00000130713,Rest,2,1,-57.04342787239689,0.5
ENSG00000130713,Stim48hr,1,0,-0.0223337128106184,0.0
ENSG00000130713,Stim8hr,1,0,0.4440093961288229,0.0
ENSG00000130714,Rest,2,2,-22.06405721140419,1.0
ENSG00000130714,Stim48hr,2,2,-27.989744539017863,1.0
ENSG00000130714,Stim8hr,2,2,-82.02905471546146,1.0
ENSG00000130717,Rest,2,2,-49.357941474829694,1.0
ENSG00000130717,Stim48hr,2,2,-47.0885845793902,1.0
ENSG00000130717,Stim8hr,2,2,-35.343750237716186,1.0
ENSG00000130724,Stim48hr,2,0,-0.3766248358046394,0.0
ENSG00000130724,Stim8hr,1,0,0.0018165583782493,0.0
ENSG00000130725,Rest,2,1,-5.086271156084227,0.5
ENSG00000130725,Stim48hr,2,2,-3.110768163341918,1.0
ENSG00000130725,Stim8hr,2,2,-16.581533117128554,1.0
ENSG00000130726,Rest,2,1,-9.857321820947927,0.5
ENSG00000130726,Stim48hr,2,1,-14.345254175232242,0.5
ENSG00000130726,Stim8hr,2,1,-12.658987257815548,0.5
ENSG00000130731,Rest,2,2,-99.06452027352346,1.0
ENSG00000130731,Stim48hr,2,2,-85.14228951566344,1.0
ENSG00000130731,Stim8hr,2,2,-124.42487083486796,1.0
ENSG00000130733,Rest,2,1,-4.447521789009867,0.5
ENSG00000130733,Stim48hr,2,2,-8.196683732874092,1.0
ENSG00000130733,Stim8hr,2,2,-10.542094648109536,1.0
ENSG00000130734,Rest,2,2,-25.19017211964978,1.0
ENSG00000130734,Stim48hr,2,2,-17.4941194030152,1.0
ENSG00000130734,Stim8hr,2,2,-119.47062890362326,1.0
ENSG00000130741,Rest,2,0,-0.0070198125903746,0.0
ENSG00000130741,Stim48hr,2,1,-7.30419048023336,0.5
ENSG00000130741,Stim8hr,2,2,-127.11280072696312,1.0
ENSG00000130748,Rest,2,2,-21.64176861103642,1.0
ENSG00000130748,Stim48hr,2,2,-20.22936645374653,1.0
ENSG00000130748,Stim8hr,2,2,-10.68726295583105,1.0
ENSG00000130749,Rest,2,2,-9.542983529614167,1.0
ENSG00000130749,Stim48hr,2,1,-6.046971994540937,0.5
ENSG00000130749,Stim8hr,2,2,-10.309853067819011,1.0
ENSG00000130751,Rest,2,0,-0.4590474130430459,0.0
ENSG00000130751,Stim48hr,2,0,-1.0573902181923125,0.0
ENSG00000130751,Stim8hr,2,1,-1.95430708514306,0.5
ENSG00000130755,Rest,2,2,-81.93866096046371,1.0
ENSG00000130755,Stim48hr,2,2,-63.95819182997098,1.0
ENSG00000130755,Stim8hr,2,2,-61.96242462682472,1.0
ENSG00000130758,Rest,2,2,-12.742779251769996,1.0
ENSG00000130758,Stim48hr,2,2,-6.194818664473764,1.0
ENSG00000130758,Stim8hr,2,2,-10.30926993033058,1.0
ENSG00000130764,Rest,2,2,-39.9902345591093,1.0
ENSG00000130764,Stim48hr,2,2,-139.96251372522136,1.0
ENSG00000130764,Stim8hr,2,2,-43.51136879731248,1.0
ENSG00000130766,Rest,2,2,-33.567273426448594,1.0
ENSG00000130766,Stim48hr,2,2,-33.22422860914798,1.0
ENSG00000130766,Stim8hr,2,2,-32.37583311641142,1.0
ENSG00000130770,Rest,2,2,-52.48590387841348,1.0
ENSG00000130770,Stim48hr,2,2,-59.990400506212666,1.0
ENSG00000130770,Stim8hr,2,2,-47.60137811362995,1.0
ENSG00000130772,Rest,1,1,-114.08403284870842,1.0
ENSG00000130772,Stim48hr,2,2,-73.68541597360905,1.0
ENSG00000130772,Stim8hr,2,1,-124.12298676873012,0.5
ENSG00000130775,Rest,2,2,-31.817777649740595,1.0
ENSG00000130775,Stim48hr,2,2,-21.425986148086203,1.0
ENSG00000130775,Stim8hr,2,2,-20.41845551453478,1.0
ENSG00000130779,Rest,2,2,-41.84790349196942,1.0
ENSG00000130779,Stim48hr,2,2,-65.39685403600384,1.0
ENSG00000130779,Stim8hr,2,2,-48.558860373931616,1.0
ENSG00000130787,Rest,2,2,-53.39294756638856,1.0
ENSG00000130787,Stim48hr,2,2,-41.60586035480641,1.0
ENSG00000130787,Stim8hr,2,2,-68.32245677427777,1.0
ENSG00000130803,Rest,2,1,-46.32837639092171,0.5
ENSG00000130803,Stim48hr,2,2,-38.28116973344348,1.0
ENSG00000130803,Stim8hr,2,2,-50.21563949194309,1.0
ENSG00000130810,Rest,1,0,-1.3423107450545535,0.0
ENSG00000130810,Stim48hr,2,0,-0.3159000730098898,0.0
ENSG00000130810,Stim8hr,2,1,-2.290716932226714,0.5
ENSG00000130811,Rest,1,0,-0.3633013140508791,0.0
ENSG00000130811,Stim48hr,1,1,-2.949645640992294,1.0
ENSG00000130811,Stim8hr,1,1,-2.233971619548413,1.0
ENSG00000130812,Rest,2,2,-6.518552538647645,1.0
ENSG00000130812,Stim48hr,2,2,-6.902723343333567,1.0
ENSG00000130812,Stim8hr,2,2,-3.879622506080605,1.0
ENSG00000130813,Rest,2,2,-61.92346360690623,1.0
ENSG00000130813,Stim48hr,2,2,-65.05027474099165,1.0
ENSG00000130813,Stim8hr,2,2,-61.685952998316594,1.0
ENSG00000130816,Rest,2,0,-0.0076744914925611,0.0
ENSG00000130816,Stim48hr,1,0,2.6738878349795074,0.0
ENSG00000130816,Stim8hr,2,2,-215.61779473466785,1.0
ENSG00000130818,Rest,2,2,-39.506354896787066,1.0
ENSG00000130818,Stim48hr,2,2,-61.43361667898144,1.0
ENSG00000130818,Stim8hr,2,2,-43.0399767649732,1.0
ENSG00000130821,Rest,1,1,-12.436655877617795,1.0
ENSG00000130821,Stim48hr,2,2,-30.711882299087684,1.0
ENSG00000130821,Stim8hr,2,2,-16.3503238614744,1.0
ENSG00000130826,Stim48hr,1,0,0.9650382253776942,0.0
